Class ID,Preferred Label,Synonyms,Definitions,Obsolete,CUI,Semantic Types,Parents,achieves_planned_objective,alternative term,antisymmetric property,bearer_of,BFO CLIF specification label,BFO OWL specification label,capable_of,Contributor,Coverage,Creator,curator note,Date,definition,definition source,denotes,Description,editor note,editor preferred term,editor preferred term,elucidation,example of usage,expand assertion to,expand expression to,first order logic expression,Format,has associated axiom(fol),has associated axiom(nl),has axiom label,has coordinate unit label,has curation status,has ID digit count,has ID policy for,has ID prefix,has ID range allocated to,has measurement datum,has measurement unit label,has measurement value,has obsolescence reason,has time stamp,has x coordinate value,has y coordinate value,has z coordinate value,has_disposition,has_function,has_material_basis_in,has_output,has_part,has_quality,has_role,has_specified_input,has_specified_output,http://data.bioontology.org/metadata/obo/part_of,http://data.bioontology.org/metadata/prefixIRI,http://data.bioontology.org/metadata/treeView,http://protege.stanford.edu/plugins/owl/protege#defaultLanguage,http://purl.obolibrary.org/obo/BFO_0000050,http://purl.obolibrary.org/obo/BFO_0000051,http://purl.obolibrary.org/obo/OBI_0000283,http://purl.obolibrary.org/obo/OBI_0000294,http://purl.obolibrary.org/obo/OBI_0000297,http://purl.obolibrary.org/obo/RO_0000053,http://purl.obolibrary.org/obo/RO_0000056,http://purl.obolibrary.org/obo/RO_0000057,http://purl.obolibrary.org/obo/RO_0000058,http://purl.obolibrary.org/obo/RO_0000059,http://purl.org/dc/elements/1.1/license,http://purl.org/dc/elements/1.1/member,http://purl.org/obo/owl/OBO_REL#quality_of,http://www.geneontology.org/formats/oboInOwl#consider,http://www.geneontology.org/formats/oboInOwl#expandAssertionTo,http://www.geneontology.org/formats/oboInOwl#expandExpressionTo,http://www.geneontology.org/formats/oboInOwl#hasAlternativeId,http://www.geneontology.org/formats/oboInOwl#hasBroadSynonym,http://www.geneontology.org/formats/oboInOwl#hasDate,http://www.geneontology.org/formats/oboInOwl#hasDbXref,http://www.geneontology.org/formats/oboInOwl#hasDefaultNamespace,http://www.geneontology.org/formats/oboInOwl#hasDefinition,http://www.geneontology.org/formats/oboInOwl#hasExactSynonym,http://www.geneontology.org/formats/oboInOwl#hasNarrowSynonym,http://www.geneontology.org/formats/oboInOwl#hasOBONamespace,http://www.geneontology.org/formats/oboInOwl#hasRelatedSynonym,http://www.geneontology.org/formats/oboInOwl#hasSynonym,http://www.geneontology.org/formats/oboInOwl#hasSynonymType,http://www.geneontology.org/formats/oboInOwl#hasURI,http://www.geneontology.org/formats/oboInOwl#hasVersion,http://www.geneontology.org/formats/oboInOwl#inSubset,http://www.geneontology.org/formats/oboInOwl#isCyclic,http://www.geneontology.org/formats/oboInOwl#ObsoleteProperty,http://www.geneontology.org/formats/oboInOwl#replacedBy,http://www.geneontology.org/formats/oboInOwl#savedBy,http://www.obofoundry.org/ro/ro.owl#contained_in,http://www.obofoundry.org/ro/ro.owl#contains,http://www.obofoundry.org/ro/ro.owl#derived_into,http://www.obofoundry.org/ro/ro.owl#derives_from,http://www.obofoundry.org/ro/ro.owl#has_participant,http://www.obofoundry.org/ro/ro.owl#located_in,http://www.obofoundry.org/ro/ro.owl#location_of,http://www.obofoundry.org/ro/ro.owl#part_of,http://www.obofoundry.org/ro/ro.owl#participates_in,http://www.obofoundry.org/ro/ro.owl#preceded_by,http://www.obofoundry.org/ro/ro.owl#precedes,http://www.w3.org/2000/01/rdf-schema#comment,http://www.w3.org/2000/01/rdf-schema#isDefinedBy,http://www.w3.org/2000/01/rdf-schema#label,http://www.w3.org/2000/01/rdf-schema#seeAlso,http://www.w3.org/2002/07/owl#versionInfo,http://xmlns.com/foaf/0.1/homepage,http://xmlns.com/foaf/0.1/mbox,imported from,in branch,inheres_in,is about,is allocated id range,is denotator type,is duration of,is quality measured as,is quality measurement of,is quality specification of,is_specified_input_of,is_specified_output_of,Language,mentions,negatively_regulates,objective_achieved_by,OBO foundry unique label,ontology term requester,positively_regulates,Publisher,quality is specified as,realized_by,realizes,realizes,realizes,regulates,Relation,Resource Identifier,Resource Type,results_in,results_in_formation_of,retired from use as of,Rights Management,Source,Subject and Keywords,term editor,term replaced by,term tracker item,Title,towards,unfolds_in
http://purl.obolibrary.org/obo/IDO_0000595,potential host of infectious agent,,An organism that has the capability to bear a host of infectious agent role.,false,,,http://purl.obolibrary.org/obo/OBI_0100026,,,,,,,,,,,,,An organism that has the capability to bear a host of infectious agent role.,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,IDO:0000595,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,potential host of infectious agent,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Albert Goldfain|Alexander Diehl|Lindsay Cowell,,,,,
http://purl.obolibrary.org/obo/IDO_0000457,immunocompetent organism,,An organism that has immunocompetence.,false,,,http://purl.obolibrary.org/obo/OBI_0100026,,,,,,,,,,,,,An organism that has immunocompetence.,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,IDO:0000457,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,immunocompetent organism,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Albert Goldfain|Alexander Diehl|Lindsay Cowell,,,,,
http://purl.obolibrary.org/obo/IAO_0000031,integer numeral,,a numeral that denotes an integer,false,,,http://purl.obolibrary.org/obo/IAO_0000029,,,,,,,,,,,,,a numeral that denotes an integer,,,,,integer numeral,,,,,,,,,,,,http://purl.obolibrary.org/obo/IAO_0000123,,,,,,,,,,,,,,,,,,,,,,,IAO:0000031,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,integer numeral,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,PERSON: Jonathan Rees,,,,,
http://purl.obolibrary.org/obo/FLU_0000879,environment,,An environment is a site having environmental qualities which may sustain an organism or a community of organisms.,false,,,http://www.ifomis.org/bfo/1.1/snap#Site,,,,,,,,,,,,,An environment is a site having environmental qualities which may sustain an organism or a community of organisms.,GROUP: FLU,,,"MC, 20101202: moved under site and definition updated from ""An environment is a spatial region having environmental qualities which may sustain an organism or a community of organisms.""",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,FLU:0000879,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,environment,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
http://purl.obolibrary.org/obo/FLU_0000855,nucleic acid sequence,,,false,,,http://purl.obolibrary.org/obo/IAO_0000027,,,,,,,,,,,,,,,,,"has been scheduled for inclusion in OBI: nucleic acid sequence: A data item that is is a string of characters (e.g., A, G, C,T, U, N, R, Y, etc.) and represents the order of nucleotides found somewhere in nature or synthesized.",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,FLU:0000855,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,nucleic acid sequence,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
http://purl.obolibrary.org/obo/IDO_0000480,infection incidence,,"A quality that inheres in an organism population and is the number of organisms in the population that become infected with an infectious agent during a specified period of time.|A particular instance of infection incidence will depend on a type of infectious agent, a population, and a period of time.  Incidence is used as a measure of risk.  Actual measures of incidence are based only on reported cases and usually specify a time interval and geographic location.  Other constraints may include population demographics.  These constraints will vary with the context of the incidence measure.",false,,,http://www.ifomis.org/bfo/1.1/snap#Quality,,,,,,,,,,,,,A quality that inheres in an organism population and is the number of organisms in the population that become infected with an infectious agent during a specified period of time.,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,IDO:0000480,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"A particular instance of infection incidence will depend on a type of infectious agent, a population, and a period of time.  Incidence is used as a measure of risk.  Actual measures of incidence are based only on reported cases and usually specify a time interval and geographic location.  Other constraints may include population demographics.  These constraints will vary with the context of the incidence measure.",,infection incidence,,,,,,,http://purl.obolibrary.org/obo/IDO_0000509,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Albert Goldfain|Alexander Diehl|Lindsay Cowell,,,,,
http://purl.obolibrary.org/obo/IDO_0000491,infectious disease endemic level,,An infectious disease prevalence that is typical for an infectious disease in an organism population. |Infectious disease endemic level is relational to previous prevalences of the disease.,false,,,http://purl.obolibrary.org/obo/IDO_0000485,,,,,,,,,,,,,An infectious disease prevalence that is typical for an infectious disease in an organism population. ,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,IDO:0000491,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Infectious disease endemic level is relational to previous prevalences of the disease.,,infectious disease endemic level,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Albert Goldfain|Alexander Diehl|Lindsay Cowell,,,,,
http://purl.obolibrary.org/obo/IDO_0000502,infectious disease epidemic,,A process of infectious disease realizations and for which there is a statistically significant increase in the infectious disease incidence of a population.,false,,,http://www.ifomis.org/bfo/1.1/span#ProcessualEntity,,infectious disease outbreak,,,,,,,,,,,A process of infectious disease realizations and for which there is a statistically significant increase in the infectious disease incidence of a population.,,,,"For a particular instance of infectious disease epidemic, signficance is determined based on the infectious disease incidence that is typical for an infectious disease for the particular population and time period.  ",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,IDO:0000502,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,infectious disease epidemic,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Albert Goldfain|Alexander Diehl|Lindsay Cowell,,,,,
http://purl.obolibrary.org/obo/FLU_0000767,intensity of body moult,,"A intensity of body moult is a measurement datum that describes the intensity of the periodic replacement of epidermis (skin), pelage (hair, fur, wool), or other external layer. In some species, other body parts may be shed, for example, wings in some insects. Examples include old feathers in birds, old hairs in mammals (especially dogs and other canidae), old skin in reptiles, and the entire exoskeleton in arthropods.",false,,,http://purl.obolibrary.org/obo/IAO_0000109,,,,,,,,,,,"20110823, MC: need to check on the unit for this. If it has a unit it should be asserted under scalar measurement datum|20110823: this term initially refered only to bird in its definition. We may also need to create a moulting process.",,"A intensity of body moult is a measurement datum that describes the intensity of the periodic replacement of epidermis (skin), pelage (hair, fur, wool), or other external layer. In some species, other body parts may be shed, for example, wings in some insects. Examples include old feathers in birds, old hairs in mammals (especially dogs and other canidae), old skin in reptiles, and the entire exoskeleton in arthropods.",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,FLU:0000767,,,,,,,,,,,,,,,,,,,,,,http://en.wikipedia.org/wiki/Moult,,,,,,,,,,,,,,,,,,,,,,,,,,,,,intensity of body moult,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
http://purl.obolibrary.org/obo/FLU_0000778,data about a laboratory,,,false,,,http://purl.obolibrary.org/obo/IAO_0000027,,,,,,,,,,,,,,RBS:rbs,,,"MC, 20101118: this is a placeholder meant to be removed when we will have a laboratory, which will allow us to define current subclass using the is_about relation|MC, 20101118: moved under data item and renamed data about a laboratory from ""quality of a laboratory""
Those should be outsourced towards the organization ontology.|MC, 08092009: moved from quality to GDC. Those are information entities. Need additional clean up. There is no laboratory role.",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,FLU:0000778,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,data about a laboratory,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
http://purl.obolibrary.org/obo/FLU_0000789,specimen identification number,,The unique number inhering in and identifying the specimen,false,,,http://purl.obolibrary.org/obo/IAO_0000577,,,,,,,,,,,,,The unique number inhering in and identifying the specimen,GROUP: FLU,,,"MC, 20101118: removed dbxref to PATO_0001226, count. Updated from ""sample number"" to ""specimen identification number"" as per Burke's use case",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,FLU:0000789,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,specimen identification number,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
http://purl.org/obo/owl/NCBITaxon#NCBITaxon_197913,Influenzavirus C,,,false,,,http://purl.org/obo/owl/NCBITaxon#NCBITaxon_11308,,,,,,,,,,,,,,,,,,Influenzavirus C,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,ncbitax:NCBITaxon_197913,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Influenzavirus C,,,,,http://purl.org/obo/owl/NCBITaxon,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
http://purl.obolibrary.org/obo/FLU_0001015,post disease onset sample collection period,,The time period that comprises the sample collection period when the sample was  collected following the disease onset.,false,,,http://purl.obolibrary.org/obo/IAO_0000416,,,,,,,,,,,,,The time period that comprises the sample collection period when the sample was  collected following the disease onset.,GROUP: FLU,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,FLU:0001015,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,post disease onset sample collection period,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
http://purl.obolibrary.org/obo/FLU_0001026,bird identification band,,A plastic or metal ring attached usually to the ankle of the bird and bearing a band identification number,false,,,http://www.ifomis.org/bfo/1.1/snap#MaterialEntity,,,,,,,,,,,,,A plastic or metal ring attached usually to the ankle of the bird and bearing a band identification number,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,FLU:0001026,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,bird identification band,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"MC, 20101201: added as bearer of band identification number as per Burke's email at http://groups.google.com/group/influenza-ontology/msg/8781d389ec670463?hl=en",,,,,
http://purl.org/obo/owl/GO#GO_0016997,alpha-sialidase activity,,Catalysis of the hydrolysis of alpha-glycosidic linkages in oligo- or poly(sialic) acids.,false,,,http://purl.org/obo/owl/GO#GO_0003824,,,,,,,,,,,,,Catalysis of the hydrolysis of alpha-glycosidic linkages in oligo- or poly(sialic) acids.,,,,,alpha-sialidase activity,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,go:GO_0016997|GO:GO_0016997,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,alpha-sialidase activity,,,,,http://purl.org/obo/owl/GO,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
http://purl.obolibrary.org/obo/IAO_0000007,action specification,,a directive information entity that describes an action the bearer will take,false,,,http://purl.obolibrary.org/obo/IAO_0000033,,,,,,,,,,,,,a directive information entity that describes an action the bearer will take,OBI Plan and Planned Process branch,,,,,,,Pour the contents of flask 1 into flask 2,,,,,,,,,http://purl.obolibrary.org/obo/IAO_0000122,,,,,,,,,,,,,,,,,,,,,,,IAO:0000007,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,action specification,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Alan Ruttenberg,,,,,
http://purl.obolibrary.org/obo/IAO_0000065,software interpreter,,A software interpreter is a software application that executes some specified input software. ,false,,,http://purl.obolibrary.org/obo/IAO_0000064,,,,,,,,,,,,,A software interpreter is a software application that executes some specified input software. ,group:OBI|OBI_0000199,,,"Do we care? Jennifer: Yes, there was a particular version of R that had a bug and it was fixed later. That would imply that we mean specific version of an interpreter. So an instance of this would be a particular version of the interpreter",software interpreter,,,"R program, Perl interpreter, Java virtual machine",,,,,,,,,http://purl.obolibrary.org/obo/IAO_0000120,,,,,,,,,,,,,,,,,,,,,,,IAO:0000065,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,software interpreter,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,person:Chris Stoeckert|person:Alan Ruttenberg,,,,,
http://purl.obolibrary.org/obo/IAO_0000030,information content entity,,A generically dependent continuant that is about some thing.,false,,,http://www.ifomis.org/bfo/1.1/snap#GenericallyDependentContinuant|http://purl.obolibrary.org/obo/BFO_0000031,,,,,,,,,,,,,A generically dependent continuant that is about some thing.,OBI_0000142,,,"information_content_entity 'is_encoded_in' some digital_entity in obi before split (040907). information_content_entity 'is_encoded_in' some physical_document in obi before split (040907).

Previous. An information content entity is a non-realizable information entity that 'is encoded in' some digital or physical entity.|2014-03-10: The use of ""thing"" is intended to be general enough to include universals and configurations (see https://groups.google.com/d/msg/information-ontology/GBxvYZCk1oc/-L6B5fSBBTQJ).",information content entity,,,"Examples of information content entites include journal articles, data, graphical layouts, and graphs.",,,,,,,,,http://purl.obolibrary.org/obo/IAO_0000122,,,,,,,,,,,,,,,,,,,,,,,IAO:0000030,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,information content entity,,,,,,,,http://purl.obolibrary.org/obo/BFO_0000001,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,PERSON: Chris Stoeckert,,,,,
http://purl.obolibrary.org/obo/IDO_0000467,susceptibility,,"A quality that inheres in an entity and is the degree to which it can be harmed by another entity.|Low susceptibility is often referred to as resistance.  In this sense, resistance is a quality.",false,,,http://www.ifomis.org/bfo/1.1/snap#Quality,,,,,,,,,,,,,A quality that inheres in an entity and is the degree to which it can be harmed by another entity.,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,IDO:0000467,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"Low susceptibility is often referred to as resistance.  In this sense, resistance is a quality.",,susceptibility,,,,,,,http://www.ifomis.org/bfo/1.1/snap#MaterialEntity,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Albert Goldfain|Alexander Diehl|Lindsay Cowell,,,,,
http://purl.obolibrary.org/obo/IDO_0000456,immunosuppressed organism,,An organism that is experiencing pregnancy-induced or pathologic immunosuppression.,false,,,http://purl.obolibrary.org/obo/OBI_0100026,,,,,,,,,,,,,An organism that is experiencing pregnancy-induced or pathologic immunosuppression.,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,IDO:0000456,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,immunosuppressed organism,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Albert Goldfain|Alexander Diehl|Lindsay Cowell,,,,,
http://purl.obolibrary.org/obo/IDO_0000512,diseased population,,An organism population in whose members an infectious disease is being realized.,false,,,http://purl.obolibrary.org/obo/IDO_0000509,,,,,,,,,,,,,An organism population in whose members an infectious disease is being realized.,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,IDO:0000512,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,diseased population,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Albert Goldfain|Alexander Diehl|Lindsay Cowell,,,,,
http://purl.org/obo/owl/CHEBI#CHEBI_16670,peptide,,"Amide derived from two or more amino carboxylic acid molecules (the same or different) by formation of a covalent bond from the carbonyl carbon of one to the nitrogen atom of another with formal loss of water. The term is usually applied to structures formed from alpha-amino acids, but it includes those derived from any amino carboxylic acid.",false,,,http://purl.org/obo/owl/CHEBI#CHEBI_23367,,,,,,,,,,,,,"Amide derived from two or more amino carboxylic acid molecules (the same or different) by formation of a covalent bond from the carbonyl carbon of one to the nitrogen atom of another with formal loss of water. The term is usually applied to structures formed from alpha-amino acids, but it includes those derived from any amino carboxylic acid.",,,,,peptide,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,chebi:CHEBI_16670|CHEBI:CHEBI_16670,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,peptide,,,,,http://purl.org/obo/owl/CHEBI,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
http://purl.obolibrary.org/obo/IDO_0000501,passive immunization against infectious agent,,An immunization that begins with transfer to an organism of molecules not produced by that organism and that confer immunity against an infectious agent.,false,,,http://purl.obolibrary.org/obo/IDO_0000497,,,,,,,,,,,,,An immunization that begins with transfer to an organism of molecules not produced by that organism and that confer immunity against an infectious agent.,,,,Examples include the injection of antibodies and the transfer of maternal antibodies to the fetus.,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,IDO:0000501,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,passive immunization against infectious agent,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Albert Goldfain|Alexander Diehl|Lindsay Cowell,,,,,
http://purl.obolibrary.org/obo/IAO_0000306,table,,"A textual entity that contains a two-dimensional arrangement of texts repeated at regular intervals across a spatial range, such that the spatial relationships among the constituent texts expresses propositions",false,,,http://purl.obolibrary.org/obo/IAO_0000300,,,,,,,,,,,,,"A textual entity that contains a two-dimensional arrangement of texts repeated at regular intervals across a spatial range, such that the spatial relationships among the constituent texts expresses propositions",,,,,table,,,"| T     F
--+-----
T   | T     F
F   |  F    F",,,,,,,,,http://purl.obolibrary.org/obo/IAO_0000125,,,,,,,,,,,,,,,,,,,,,,,IAO:0000306,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,table,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,PERSON: Lawrence Hunter,,,,,
http://www.ifomis.org/bfo/1.1/span#Process,process,,"Examples: the life of an organism, the process of sleeping, the process of cell-division|Definition: A processual entity [span:ProcessualEntity] that is a maximally connected spatiotemporal whole and has bona fide beginnings and endings corresponding to real discontinuities.",false,,,http://www.ifomis.org/bfo/1.1/span#ProcessualEntity,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,span:Process,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"Examples: the life of an organism, the process of sleeping, the process of cell-division|Definition: A processual entity [span:ProcessualEntity] that is a maximally connected spatiotemporal whole and has bona fide beginnings and endings corresponding to real discontinuities.",,process,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
http://purl.org/obo/owl/NCBITaxon#NCBITaxon_39107,Murinae,,,false,,,http://purl.org/obo/owl/NCBITaxon#NCBITaxon_10066,,,,,,,,,,,,,,,,,,Murinae,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,ncbitax:NCBITaxon_39107,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Murinae,,,,,http://purl.org/obo/owl/NCBITaxon,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
http://purl.obolibrary.org/obo/FLU_0001025,passage history record,,A passage history record is a data item recording in sequential order the hosts in which the strain has been previously subcultured in.,false,,,http://purl.obolibrary.org/obo/IAO_0000027,,,,,,,,,,,,,A passage history record is a data item recording in sequential order the hosts in which the strain has been previously subcultured in.,PERSON: Burke Squires,,,See http://groups.google.com/group/influenza-ontology/browse_thread/thread/12b3fb5ef0501b5b?hl=en,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,FLU:0001025,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,passage history record,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,PERSON: Melanie Courtot,,,,,
http://purl.org/obo/owl/NCBITaxon#NCBITaxon_197912,Influenzavirus B,,,false,,,http://purl.org/obo/owl/NCBITaxon#NCBITaxon_11308,,,,,,,,,,,,,,,,,,Influenzavirus B,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,ncbitax:NCBITaxon_197912,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Influenzavirus B,,,,,http://purl.org/obo/owl/NCBITaxon,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
http://purl.obolibrary.org/obo/FLU_0001003,extraction protocol,,,false,,,http://purl.obolibrary.org/obo/OBI_0000272,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,FLU:0001003,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,extraction protocol,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
http://www.ifomis.org/bfo/1.1/snap#SpecificallyDependentContinuant,specifically_dependent_continuant,,"Examples: the mass of a cloud, the smell of mozzarella, the liquidity of blood, the color of a tomato, the disposition of fish to decay, the role of being a doctor, the function of the heart in the body: to pump blood, to receive de-oxygenated and oxygenated blood, etc.|Definition: A continuant [snap:Continuant] that inheres in or is borne by other entities. Every instance of A requires some specific instance of B which must always be the same.|Synonyms: property, trope, mode",false,,,http://www.ifomis.org/bfo/1.1/snap#DependentContinuant,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,snap:SpecificallyDependentContinuant,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"Examples: the mass of a cloud, the smell of mozzarella, the liquidity of blood, the color of a tomato, the disposition of fish to decay, the role of being a doctor, the function of the heart in the body: to pump blood, to receive de-oxygenated and oxygenated blood, etc.|Definition: A continuant [snap:Continuant] that inheres in or is borne by other entities. Every instance of A requires some specific instance of B which must always be the same.|Synonyms: property, trope, mode",,specifically_dependent_continuant,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
http://purl.obolibrary.org/obo/IDO_0000458,contagiousness,,"A disposition that inheres in a host of infectious agent and is a disposition to transmit infectious agents to organisms of the same Species through casual contact with a high likelihood of realization.|Highly contagious infections, those with a relatively high likelihood of spread, are referred to as contagious and are those for which spread is likely as a result of data-to-day activities of the host.|The disposition is realized in a horizontal transmission process.",false,,,http://www.ifomis.org/bfo/1.1/snap#Disposition,,,,,,,,,,,,,A disposition that inheres in a host of infectious agent and is a disposition to transmit infectious agents to organisms of the same Species through casual contact with a high likelihood of realization.,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,IDO:0000458,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"Highly contagious infections, those with a relatively high likelihood of spread, are referred to as contagious and are those for which spread is likely as a result of data-to-day activities of the host.|The disposition is realized in a horizontal transmission process.",,contagiousness,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Albert Goldfain|Alexander Diehl|Lindsay Cowell,,,,,
